chr1	start1	end1	chr2	start2	end2	CD19_rep1_RawCC	CD19_rep2_RawCC	HA_rep1_RawCC	HA_rep2_RawCC	logFC	PValue	FDR
chr10	11210000	11220000	chr10	11490000	11500000	0	0	0	37	7.02297516296878	5.90490946574852e-06	0.0113179090188254
chr10	11210000	11220000	chr10	11500000	11510000	0	0	0	31	6.7703020714491	3.42590337191794e-05	0.0458415592312033
chr10	11210000	11220000	chr10	11510000	11520000	0	0	0	35	6.94358424690483	8.9193360342632e-06	0.0155101435839979
chr10	11230000	11240000	chr10	11250000	11260000	111	0	167	240	1.60955885413809	3.90256851772315e-06	0.00798734684644665
chr10	11250000	11260000	chr10	11270000	11280000	76	0	265	315	2.65645337742698	1.34343627232977e-13	3.03149256430716e-09
chr10	11250000	11260000	chr10	11280000	11290000	62	0	123	151	1.86399998379289	7.23711702940901e-07	0.0019816340889381
chr10	11250000	11260000	chr10	11310000	11320000	17	0	63	75	2.69567412507249	5.10950455244853e-08	0.000206605524380549
chr10	11270000	11280000	chr10	11310000	11320000	22	0	64	72	2.31566621166459	1.04036349446089e-06	0.00266098396064589
chr10	11280000	11290000	chr10	11310000	11320000	14	0	63	49	2.67575474095552	5.28375999747054e-07	0.00150119866565441
chr10	11480000	11490000	chr10	11500000	11510000	13	0	36	48	2.36029099365928	3.83825368241617e-05	0.0493072231692878
chr10	12130000	12140000	chr10	12150000	12160000	46	0	98	119	1.94949939282828	1.30717042788154e-06	0.00321413982303597
chr10	12300000	12310000	chr10	12340000	12350000	2	0	33	31	4.51658984273337	9.23543093120661e-08	0.000345107813620319
chr10	12300000	12310000	chr10	12710000	12720000	3	0	17	32	3.59380975439665	2.04478736687093e-05	0.0300938308296936
chr10	12300000	12310000	chr10	12740000	12750000	41	25	112	165	1.71881696655397	6.11528651123204e-06	0.0114249424671108
chr10	12340000	12350000	chr10	12370000	12380000	0	0	39	38	8.10726621989888	3.40105969246868e-11	3.46267615934028e-07
chr10	12350000	12360000	chr10	12740000	12750000	13	6	53	61	2.23191341539292	1.64496680007447e-05	0.0257242371041228
chr10	12370000	12380000	chr10	12740000	12750000	14	10	59	77	2.13886563593989	1.04923507679924e-05	0.0179067169711533
chr10	12400000	12410000	chr10	12420000	12430000	19	0	45	75	2.33532232840327	2.74047398570074e-06	0.00594917237540574
chr10	12400000	12410000	chr10	12690000	12700000	4	0	22	33	3.37644154500807	1.19154774411516e-05	0.0196938970850924
chr10	12400000	12410000	chr10	12750000	12760000	10	14	70	59	2.04911538485176	2.12287091434593e-05	0.0311326095825211
chr10	12420000	12430000	chr10	12740000	12750000	11	9	56	68	2.26336226514703	5.7078480303474e-06	0.0109778353149871
chr10	12430000	12440000	chr10	12740000	12750000	4	6	42	51	2.82145023188505	2.34690656929363e-06	0.00516413603726254
chr10	12450000	12460000	chr10	12690000	12700000	5	0	26	35	3.22293820901463	2.13322756607702e-05	0.031243518226504
chr10	12450000	12460000	chr10	12740000	12750000	15	18	82	91	2.01442024331799	6.823042706128e-06	0.0125346016981887
chr10	12600000	12610000	chr10	12620000	12630000	0	0	88	80	9.23129536563481	5.02101803997657e-19	3.57116270960124e-14
chr10	12620000	12630000	chr10	12670000	12680000	0	16	89	87	3.03730379425889	1.44848124071835e-09	9.40037938255359e-06
chr10	12620000	12630000	chr10	12680000	12690000	26	0	80	96	2.4496940743108	4.13406155567006e-08	0.000172708787428376
chr10	12620000	12630000	chr10	12690000	12700000	20	0	78	72	2.59244357104048	4.93828348375336e-08	0.000200579862723789
chr10	12620000	12630000	chr10	12740000	12750000	34	38	144	165	1.7283214396117	4.18927157405271e-06	0.00850709951762515
chr10	12630000	12640000	chr10	12650000	12660000	56	0	110	100	1.6313280272681	3.22355607879276e-05	0.043518752981974
chr10	12630000	12640000	chr10	12680000	12690000	55	0	134	146	2.06566637928942	6.31517207871534e-08	0.000248996781938562
chr10	12630000	12640000	chr10	12690000	12700000	44	0	113	110	2.05496008686337	3.70201543756944e-07	0.00112728555462443
chr10	12630000	12640000	chr10	12700000	12710000	29	0	66	77	2.00029142056867	8.42636703742237e-06	0.0149323607838192
chr10	12630000	12640000	chr10	12740000	12750000	63	41	216	229	1.752539496049	7.27354494174752e-07	0.00198612555988775
chr10	12660000	12670000	chr10	12680000	12690000	29	0	91	111	2.49371122241739	1.21401681415404e-08	6.02315425638427e-05
chr10	12660000	12670000	chr10	12740000	12750000	31	18	120	123	1.96537216182686	8.206489101775e-07	0.00215684021340569
chr10	12670000	12680000	chr10	12690000	12700000	44	34	160	167	1.7137828942324	3.9369596647629e-06	0.0080458720088832
chr10	12670000	12680000	chr10	12720000	12730000	0	7	36	41	3.02637229238045	6.14667210149464e-06	0.0114599167277826
chr10	12670000	12680000	chr10	12740000	12750000	41	27	187	202	2.16767027543265	6.25066050452639e-09	3.38028901793103e-05
chr10	12670000	12680000	chr10	12750000	12760000	26	20	102	94	1.73721468210609	3.2971327590169e-05	0.0444434948508697
chr10	12680000	12690000	chr10	12700000	12710000	32	0	90	99	2.26247291621392	1.8026995640645e-07	0.000611528495566128
chr10	12680000	12690000	chr10	12720000	12730000	13	0	56	61	2.8355675114168	1.28284271683682e-07	0.000458270943078417
chr10	12680000	12690000	chr10	12740000	12750000	43	34	229	276	2.35497819069312	1.01496071160161e-10	9.13041418835227e-07
chr10	12680000	12690000	chr10	12750000	12760000	33	24	127	145	1.89999431782854	1.02708409011961e-06	0.0026444928903387
chr10	12690000	12700000	chr10	12710000	12720000	23	0	88	78	2.54283842984133	2.93483859527422e-08	0.000129078837907223
chr10	12690000	12700000	chr10	12720000	12730000	26	0	66	78	2.16290927172018	2.22298457106277e-06	0.00497410684780702
chr10	12690000	12700000	chr10	12740000	12750000	52	34	294	263	2.35215917237426	4.82310909548472e-11	4.68534555031191e-07
chr10	12690000	12700000	chr10	12750000	12760000	37	23	161	148	2.02081833907944	1.36927903343449e-07	0.000486558057417339
chr10	12700000	12710000	chr10	12740000	12750000	50	43	239	269	2.08912357214111	4.49329803198677e-09	2.53658299392779e-05
chr10	12710000	12720000	chr10	12740000	12750000	67	46	231	223	1.66125799231126	2.43060400895551e-06	0.00533576297250932
chr10	12710000	12720000	chr10	12750000	12760000	16	16	82	118	2.26952966163946	1.86446398229151e-07	0.000630726857049419
chr10	12720000	12730000	chr10	12740000	12750000	101	67	310	415	1.76123386501006	1.24149342674629e-07	0.000444960661457119
chr10	12730000	12740000	chr10	12750000	12760000	67	35	170	212	1.56795805712133	1.19992808752989e-05	0.019780799781799
chr10	13840000	13850000	chr10	13860000	13870000	33	0	0	0	-7.14427392368461	3.60027711160947e-06	0.00743006867098225
chr10	14640000	14650000	chr10	14680000	14690000	110	75	293	346	1.44145292540891	1.38370458652818e-05	0.0222180536455817
chr10	14640000	14650000	chr10	14690000	14700000	132	72	331	337	1.38040504255972	2.60646346373217e-05	0.0362040850850804
chr10	14650000	14660000	chr10	14670000	14680000	29	0	102	82	2.36754318597461	8.72293828549151e-08	0.000327538074265239
chr10	14650000	14660000	chr10	14680000	14690000	61	0	180	159	2.19899869951	5.10842589464956e-09	2.83886976531544e-05
chr10	14650000	14660000	chr10	14700000	14710000	58	28	163	159	1.57439766843649	1.8655727782114e-05	0.0277228246786352
chr10	14660000	14670000	chr10	14680000	14690000	41	0	118	142	2.37005767374167	3.87897216843584e-09	2.2240880567311e-05
chr10	14680000	14690000	chr10	14700000	14710000	90	59	238	287	1.47123442738187	1.49587454680748e-05	0.0237454394138911
chr10	14680000	14690000	chr10	14780000	14790000	12	0	49	38	2.53038500787698	1.20387477790226e-05	0.0198085968218306
chr10	14680000	14690000	chr10	14860000	14870000	13	0	33	52	2.37448419153909	3.73993728618703e-05	0.0481471656448424
chr10	14960000	14970000	chr10	14980000	14990000	0	0	35	0	7.00694544913528	6.19044801423296e-06	0.0114692921581962
chr10	15220000	15230000	chr10	15240000	15250000	113	78	40	0	-2.56841665283325	1.7897404083472e-09	1.14163204547875e-05
chr10	15240000	15250000	chr10	15270000	15280000	53	22	0	0	-8.38549611605086	1.05695405955375e-12	1.74596233015084e-08
chr10	15870000	15880000	chr10	15890000	15900000	0	0	30	44	8.04336967850615	8.59668987542396e-11	7.80670585381513e-07
chr10	16680000	16690000	chr10	16700000	16710000	0	15	51	52	2.35213602904444	1.99759715232956e-05	0.0295810006059262
chr10	16880000	16890000	chr10	17290000	17300000	40	0	0	0	-7.41877965930611	3.17012826599372e-07	0.000982506438674675
chr10	17440000	17450000	chr10	17460000	17470000	46	48	21	0	-2.49593687299193	1.71148770299917e-06	0.00397956627261328
chr10	17450000	17460000	chr10	17470000	17480000	100	75	32	35	-1.73031818051592	1.35108093402368e-05	0.0217115378418327
chr10	17480000	17490000	chr10	17550000	17560000	0	0	25	41	7.87723998441116	7.96062137366241e-10	5.5367221947032e-06
chr10	17530000	17540000	chr10	17550000	17560000	0	0	36	26	7.80081060181924	2.09601084164712e-09	1.29493132420246e-05
chr10	17550000	17560000	chr10	17580000	17590000	0	0	19	37	7.63877486174896	1.41547811969595e-08	6.82255369361122e-05
chr10	17690000	17700000	chr10	17720000	17730000	52	47	225	248	1.89403219667422	9.65054338732447e-08	0.00035796144456361
chr10	22530000	22540000	chr10	22590000	22600000	0	0	46	36	8.20138413262793	9.40083609995628e-12	1.11208714171059e-07
chr10	22870000	22880000	chr10	22930000	22940000	57	0	0	0	-7.92456223967682	1.17336570454722e-09	7.80879628807941e-06
chr10	22930000	22940000	chr10	22960000	22970000	120	0	0	0	-8.98865444927998	1.38617478895428e-17	7.42052175579409e-13
chr10	22940000	22950000	chr10	23230000	23240000	0	0	11	34	7.31901219874818	3.93836567210818e-07	0.00116980880646879
chr10	23660000	23670000	chr10	23680000	23690000	0	0	58	0	7.73226589954657	5.25738558294782e-09	2.90558898322688e-05
chr10	24650000	24660000	chr10	24670000	24680000	0	0	22	42	7.83071927971722	1.49064017550903e-09	9.60584564158016e-06
chr10	24660000	24670000	chr10	24750000	24760000	4	0	38	34	3.76832520249607	6.32322356116597e-07	0.00175209042800131
chr10	24670000	24680000	chr10	24700000	24710000	0	0	30	20	7.49318019558979	7.17790446834014e-08	0.000277043300829357
chr10	24670000	24680000	chr10	24750000	24760000	3	0	53	62	4.81951995392402	1.19537999597403e-11	1.3776588476132e-07
chr10	24700000	24710000	chr10	24750000	24760000	12	0	39	47	2.50672012498407	1.75056854130651e-05	0.0267773572117981
chr10	24720000	24730000	chr10	24750000	24760000	10	0	48	68	3.18359198676104	1.77268550371019e-08	8.40179659667295e-05
chr10	24730000	24740000	chr10	24750000	24760000	18	0	66	83	2.7246467130885	2.10239906327508e-08	9.65050074194793e-05
chr10	24750000	24760000	chr10	24770000	24780000	15	0	44	47	2.27855091722609	3.38726920668486e-05	0.0455015552775748
chr10	24750000	24760000	chr10	24780000	24790000	9	0	41	42	2.85786755791652	4.03463124097993e-06	0.00822627061444034
chr10	24750000	24760000	chr10	24790000	24800000	8	0	41	30	2.80390343507139	1.94278152658328e-05	0.0288159145498897
chr10	24750000	24760000	chr10	24800000	24810000	4	0	22	30	3.29812751811356	2.61472443854091e-05	0.0362245030139256
chr10	24860000	24870000	chr10	24880000	24890000	0	0	52	0	7.57524371367653	2.76993055469767e-08	0.000122025898649921
chr10	25190000	25200000	chr10	25230000	25240000	0	0	41	42	8.21430429148038	7.18007597284474e-12	8.70875503430758e-08
chr10	27040000	27050000	chr10	27060000	27070000	0	0	21	31	7.53669424590372	4.93971572935751e-08	0.000200579862723789
chr10	27610000	27620000	chr10	27630000	27640000	0	0	41	37	8.12710046950239	2.51242974243304e-11	2.64214278833586e-07
chr10	29950000	29960000	chr10	29970000	29980000	82	55	30	20	-1.7854334143101	3.35558214784402e-05	0.0450954618065562
chr10	30690000	30700000	chr10	30820000	30830000	0	0	0	73	7.996410522683	1.62468440688873e-10	1.36656598153805e-06
chr10	30710000	30720000	chr10	30750000	30760000	0	0	33	47	8.15588437262276	1.7779315597778e-11	1.94756509842572e-07
chr10	30710000	30720000	chr10	30820000	30830000	0	0	103	96	9.47482222675466	2.19327268642502e-21	2.46628857478879e-16
chr10	30710000	30720000	chr10	30830000	30840000	0	0	37	0	7.08665005347708	3.18732066072901e-06	0.00663100073422902
chr10	30730000	30740000	chr10	30820000	30830000	0	0	0	80	8.12781258403167	2.51019378370052e-11	2.64214278833586e-07
chr10	30750000	30760000	chr10	30770000	30780000	0	0	95	89	9.36181424242415	2.86967157842817e-20	2.57288362471138e-15
chr10	30750000	30760000	chr10	30820000	30830000	0	0	85	76	9.17028205336575	1.78327742123667e-18	1.14756714448282e-13
chr10	30800000	30810000	chr10	30820000	30830000	57	0	127	133	1.90997626489339	6.11463912792302e-07	0.00169877841070375
chr10	30980000	30990000	chr10	31030000	31040000	118	0	185	198	1.44134571518178	3.24108379482279e-05	0.0437333817834942
chr10	30980000	30990000	chr10	31040000	31050000	62	0	114	127	1.68182788956405	1.00602933316464e-05	0.0172477852951478
chr10	31010000	31020000	chr10	31030000	31040000	196	155	546	571	1.31781552232958	2.20782720805163e-05	0.0322083865731391
chr10	31030000	31040000	chr10	31050000	31060000	146	116	445	426	1.38205546162239	1.49381476071401e-05	0.0237174186173623
chr10	31030000	31040000	chr10	31070000	31080000	117	76	393	392	1.6833917968903	3.10007681899451e-07	0.000962796994688793
chr10	31030000	31040000	chr10	31270000	31280000	20	17	90	92	1.937137152274	8.25928437322329e-06	0.0148525221069045
chr10	31030000	31040000	chr10	31280000	31290000	15	0	63	66	2.77605828839762	5.83570668646798e-08	0.000231156344101868
chr10	31030000	31040000	chr10	32050000	32060000	6	0	28	34	2.99868648650793	3.69854785338036e-05	0.0477843834873339
chr10	31040000	31050000	chr10	31060000	31070000	0	0	263	0	9.91234104550108	2.44084469403449e-26	6.68431795171757e-21
chr10	31040000	31050000	chr10	31070000	31080000	128	87	344	366	1.37934566072015	2.32764427737474e-05	0.0336149239827913
chr10	31040000	31050000	chr10	31140000	31150000	0	0	43	0	7.30225703982336	4.18263177806042e-07	0.00123245093655691
chr10	31040000	31050000	chr10	31180000	31190000	0	0	28	37	7.85877281181048	1.06809155968633e-09	7.18540390672847e-06
chr10	31040000	31050000	chr10	31250000	31260000	12	5	45	72	2.42362336445089	2.40780999319495e-06	0.0052888971321795
chr10	31040000	31050000	chr10	31260000	31270000	0	0	43	0	7.30225703982336	4.18263177806042e-07	0.00123245093655691
chr10	31040000	31050000	chr10	31280000	31290000	9	0	46	35	2.82799154682061	6.13417274860592e-06	0.0114438378620248
chr10	31040000	31050000	chr10	31290000	31300000	0	0	44	0	7.33526049415395	2.99707102256761e-07	0.000932126129383237
chr10	31040000	31050000	chr10	31300000	31310000	0	0	48	0	7.46022215934379	1.00890895011617e-07	0.000370206262353497
chr10	31070000	31080000	chr10	31250000	31260000	22	13	95	104	2.15700788469834	6.15965893767446e-07	0.00171057756952995
chr10	31070000	31080000	chr10	31270000	31280000	21	7	78	116	2.4491526019484	3.40983260776174e-08	0.000148316997083893
chr10	31070000	31080000	chr10	31290000	31300000	19	15	75	83	1.85601434293774	3.24080628309669e-05	0.0437311030089084
chr10	31140000	31150000	chr10	31180000	31190000	0	0	49	65	8.66640334442246	5.89991902130801e-14	1.4411962748437e-09
chr10	31140000	31150000	chr10	31250000	31260000	7	10	69	63	2.57558356403847	3.65954441696193e-07	0.001117753143356
chr10	31180000	31190000	chr10	31200000	31210000	0	0	55	32	8.29131459102798	2.14559094527008e-12	3.12721356240818e-08
chr10	31180000	31190000	chr10	31270000	31280000	8	3	44	47	2.68584257891805	6.65373501392629e-06	0.0122319398570884
chr10	31220000	31230000	chr10	31250000	31260000	17	18	90	104	2.09871092752013	1.38731607084281e-06	0.0033865907122256
chr10	31250000	31260000	chr10	31270000	31280000	35	33	185	207	2.16205051827221	6.47130891019429e-09	3.49210739589559e-05
chr10	31250000	31260000	chr10	31280000	31290000	12	18	72	91	2.05593951941084	7.72534217796145e-06	0.0139609445740868
chr10	31990000	32000000	chr10	32010000	32020000	12	0	36	53	2.55229949215047	9.78974831065521e-06	0.016868528720976
chr10	32420000	32430000	chr10	32440000	32450000	9	0	34	51	2.88556216652086	3.1662855305899e-06	0.0066283446103228
chr10	32430000	32440000	chr10	32450000	32460000	33	0	73	94	2.03949881115236	3.31323724338929e-06	0.00687732313965876
chr10	33370000	33380000	chr10	33390000	33400000	0	42	0	0	-7.70196512224169	1.65281940363561e-08	7.88159913188252e-05
chr10	35320000	35330000	chr10	35340000	35350000	0	0	44	49	8.37648675310118	5.02671393144678e-13	9.48252601251444e-09
chr10	35500000	35510000	chr10	35830000	35840000	8	0	37	35	2.81968220160468	1.87436289753096e-05	0.027849897568353
chr10	35780000	35790000	chr10	35830000	35840000	0	0	15	31	7.355821796396	2.79003183035062e-07	0.000873854119453956
chr10	35800000	35810000	chr10	35830000	35840000	0	0	44	29	8.037001262714	8.84820631307548e-11	7.99902092363155e-07
chr10	35810000	35820000	chr10	35830000	35840000	0	0	40	51	8.34293697580422	8.96588700836267e-13	1.5070304626732e-08
chr10	43750000	43760000	chr10	43840000	43850000	35	33	8	0	-3.39306227854576	2.35324104777729e-07	0.000768436662242689
chr10	43760000	43770000	chr10	43800000	43810000	33	0	0	0	-7.14427392368461	3.60027711160947e-06	0.00743006867098225
chr10	43760000	43770000	chr10	43840000	43850000	48	43	19	0	-2.58390958793931	1.20319921359262e-06	0.00297630555672342
chr10	43770000	43780000	chr10	43840000	43850000	57	49	34	0	-1.96587318198395	2.53448524093979e-05	0.0355388971079813
chr10	43800000	43810000	chr10	43840000	43850000	90	55	47	0	-1.93128609614904	7.53709045820443e-06	0.0136618342156888
chr10	48530000	48540000	chr10	48590000	48600000	5	0	36	41	3.55725409722067	5.0508353978468e-07	0.00146764939410824
chr10	48540000	48550000	chr10	48560000	48570000	8	0	42	39	2.98757680482005	3.01436457026136e-06	0.00647703683076569
chr10	48540000	48550000	chr10	48590000	48600000	7	0	47	26	3.03177786593009	5.89515448684049e-06	0.0113179090188254
chr10	48560000	48570000	chr10	48590000	48600000	0	0	42	38	8.16345901119458	1.71282374132221e-11	1.90055167835554e-07
chr10	48590000	48600000	chr10	48610000	48620000	0	0	44	55	8.46445420424709	1.95901299712213e-12	2.9036337730695e-08
chr10	48590000	48600000	chr10	48620000	48630000	0	0	26	36	7.79015666163895	2.72094525335581e-09	1.63461121087118e-05
chr10	49420000	49430000	chr10	49540000	49550000	0	0	36	31	7.90938115362352	5.59562665825564e-10	4.10757566133849e-06
